id,prefectures,city,ward,town,polygon
225,京都府,京都市,下京区,月鉾町,"POLYGON((135.75809225012014 35.003671608272235,135.75809898504065 35.00394263354331,135.75809626645992 35.00407390837222,135.75768435607807 35.004066613434084,135.7573853254563 35.004064751848695,135.75738697829803 35.00415737020256,135.75733594988344 35.00415580397536,135.75733681293892 35.00421382499438,135.7572842175744 35.004216425047424,135.757280819139 35.00425428108079,135.7572304202113 35.00425508248214,135.75722972258558 35.00415254147156,135.75715157893833 35.00415014151426,135.75706213122288 35.004151794697236,135.75700264133118 35.00415294394243,135.756974233037 35.00412105387785,135.75684398908777 35.004119104539534,135.75682772021065 35.0039403228923,135.75674635662105 35.003921708297554,135.75674467822063 35.003809440913166,135.75666195672653 35.003808078171225,135.75665370790583 35.00368150089944,135.75665741322467 35.00360072532913,135.75697855041855 35.00359418111771,135.75698153817595 35.00351699656111,135.7570298469928 35.00349779429483,135.75717183806137 35.003499274537525,135.75717461527094 35.003608035496526,135.75725424442533 35.00360695500405,135.75725598111688 35.00338969817891,135.7573009043937 35.00338798439107,135.75730094429068 35.003374462046196,135.7577654589173 35.00337593244513,135.75776911900658 35.00349095153127,135.75771947231254 35.00349205032501,135.75771366976593 35.00359521763047,135.758096380783 35.00359139781095,135.75809225012014 35.003671608272235))"
226,京都府,京都市,下京区,朝妻町,"POLYGON((135.76224497369176 34.997399709124096,135.7621617038746 34.99740440352611,135.76216017087262 34.997419697984704,135.7621002190368 34.997419581355395,135.76203678629557 34.99741587899331,135.76203686980116 34.99738703136657,135.7618514585385 34.99739107237534,135.7618504560605 34.99743686629362,135.76171320938082 34.997437555388466,135.76155032926107 34.99743837013323,135.76155083937445 34.99741697597826,135.76155157750657 34.99738608593327,135.76149032647137 34.99738596646773,135.76146264878528 34.9973717842643,135.76145305546135 34.99729373044512,135.7614570578519 34.997108932029136,135.7614591072824 34.997014630761505,135.7614616762263 34.9968964562455,135.76145898328792 34.996805577708365,135.76145879060857 34.996799118129054,135.7614578170953 34.996766154008604,135.76145112557043 34.99671344863537,135.7614484245123 34.99669218523773,135.7614547764812 34.996664096266684,135.76214378058378 34.996658204372125,135.76214389728364 34.99674357332493,135.7622195425412 34.9967439747059,135.7622204407897 34.997204549415976,135.76223896562618 34.99720442136948,135.76223719799998 34.997331528489816,135.76224517082827 34.997331543993184,135.7622450174866 34.997384565924904,135.76224497369176 34.997399709124096))"
227,京都府,京都市,下京区,木津屋町,"POLYGON((135.75165755570558 34.988153508292356,135.75165594321948 34.9881535383686,135.75160501256326 34.98815208253888,135.75146808580237 34.98815360694385,135.75146392016836 34.98815321532966,135.75146411739863 34.98819822299013,135.75146394744027 34.988254566232975,135.7512448730804 34.98825412018247,135.7512480245875 34.988145595322095,135.75099441626918 34.988147050040126,135.75099637366284 34.98789548032472,135.751182116217 34.98789585892931,135.7511874675944 34.987646479553355,135.75149587660516 34.98764879697413,135.7515005199145 34.987577602544484,135.75180774291294 34.98758266362663,135.7521689615539 34.987588680033,135.7521477100731 34.98793240308544,135.7518646367997 34.987921122947476,135.75186163828076 34.98814966086229,135.75179595682266 34.9881508994645,135.75179578630494 34.988092971601326,135.75165954130196 34.98808929506459,135.75165755570558 34.988153508292356))"
228,京都府,京都市,下京区,木賊山町,"POLYGON((135.75439545814575 35.0016843293301,135.75412411464785 35.00168582657262,135.7541191589861 35.00163982597054,135.75401182386005 35.00164321958156,135.7540130965049 35.00156129524179,135.75396260761016 35.00156119361922,135.75395593643577 35.00147673541416,135.75390243937557 35.0014776842622,135.7539027430392 35.0013761964444,135.7538747137982 35.00137614000493,135.75387752511352 35.00128712309906,135.75390003545667 35.00127970315099,135.75389442490663 35.00095247734003,135.75398469866948 35.00095265907786,135.7539849499845 35.00086863850178,135.75431290278726 35.00086929816668,135.7543208041726 35.00073127271642,135.7544298764923 35.00073494192748,135.7544284444387 35.00070528799707,135.7546811855057 35.00070579553237,135.7547220837549 35.00070658438329,135.75471748801607 35.000881414592314,135.7547402100493 35.00088156476165,135.75474386694802 35.00116955718168,135.7549664504341 35.00119465406467,135.75495567308965 35.001278654435346,135.75500850775558 35.001276788778995,135.7550095275026 35.00135848874606,135.75491647080318 35.00136156019175,135.75491698652385 35.00152559532709,135.75475676176066 35.00152320952991,135.7546870505682 35.00152271625296,135.7546868169435 35.001601033101004,135.75468507295813 35.001654978624856,135.75449681202554 35.00165548319743,135.75449697717724 35.00167796138767,135.75441068797969 35.00167750226509,135.75439545814575 35.0016843293301))"
229,京都府,京都市,下京区,本上神明町,"POLYGON((135.764753903296 34.99770016354888,135.76501746979227 34.99770158436789,135.76500933463066 34.99786038632064,135.7650091298434 34.997860362488375,135.76501033711716 34.99792975442066,135.76510180446036 34.99792979580244,135.7651027391584 34.998591478842116,135.76512163834656 34.9986414487408,135.76472669910407 34.998643506996096,135.76438890809666 34.99864532246572,135.7643895053006 34.99843685361862,135.76438980369872 34.998332689508445,135.76438952937767 34.9983014883449,135.76438605160962 34.99818777015888,135.7643853243726 34.99816400272608,135.76439811620958 34.99803021260738,135.7643976234347 34.99789476519544,135.76448489903018 34.99789570586998,135.76448290304572 34.9977537747425,135.7644894856363 34.997698737813465,135.764753903296 34.99770016354888))"
230,京都府,京都市,下京区,本塩竈町,"POLYGON((135.76445893540466 34.99326303449168,135.76447300341275 34.99325822243643,135.7645345469654 34.99323463287597,135.764632875793 34.993200683981925,135.76485961414588 34.99363618993448,135.76497877758877 34.99388531438592,135.76501791189798 34.993929337322164,135.76507241045232 34.99401754926988,135.76524495558428 34.9942969903213,135.7653433041613 34.99450100063101,135.76587303008952 34.99529758212182,135.76626748767194 34.99588916556225,135.76617492912877 34.99591159702769,135.76600768876492 34.99592367248254,135.76508630871353 34.99599064384966,135.76442188519934 34.99604429927603,135.76341072090682 34.99608305396782,135.76336899442109 34.99528984154487,135.76336779585785 34.99526704948185,135.76334642650448 34.99478992107856,135.76334607956457 34.99463497660007,135.7633556471012 34.99430665578953,135.76338710928806 34.994087400145155,135.76339278898766 34.993957681143556,135.76347635907283 34.9939055844978,135.76341313191972 34.99382496244367,135.76331443105906 34.99361904721309,135.76330991566815 34.99329231902307,135.76330450974237 34.99323793688423,135.76330487781738 34.99318582057135,135.76335568219324 34.99318658077527,135.76365739119873 34.9931838036871,135.76366690186725 34.99318371572628,135.76372907623428 34.993183106787264,135.76373379323945 34.993183059123965,135.76383461253755 34.993168830379126,135.76384187416718 34.99316726772137,135.76383690909097 34.993130507933415,135.76433837600823 34.99295878314544,135.76434389816131 34.992966367230004,135.7644514892569 34.99311412997369,135.764431582219 34.99312063998112,135.7643966670584 34.99313205397244,135.76443221056522 34.993201452595706,135.76445893540466 34.99326303449168))"
231,京都府,京都市,下京区,本柳水町,"POLYGON((135.75500850775558 35.001276788778995,135.75495567308965 35.001278654435346,135.7549664504341 35.00119465406467,135.75474386694802 35.00116955718168,135.7547402100493 35.00088156476165,135.75471748801607 35.000881414592314,135.7547220837549 35.00070658438329,135.75472257692994 35.0006885239322,135.75473282856953 35.00033600608451,135.7547799990478 35.00033442034509,135.7547806575128 35.00023042886857,135.7548584394126 35.0002305848956,135.75485707378957 35.000135600696595,135.75491442607012 35.00013508286244,135.7549880130059 35.0001341738434,135.75518921383662 35.000131970777296,135.75518489971685 35.00038107030224,135.75524705952003 35.000380490721625,135.7554475558688 35.00037849766662,135.75565370093153 35.00037644435474,135.75565304638565 35.00042011774762,135.75564484352427 35.000966271732025,135.7555744795737 35.00096623471634,135.7555735500919 35.001057785919905,135.75554441887795 35.00105845426654,135.7555419852591 35.00114040154565,135.75552397066883 35.001140624244385,135.75548894762906 35.00114055418879,135.75548874388434 35.001209068252045,135.75535070524984 35.00120969263171,135.75535097348717 35.00122521419651,135.75534108875206 35.00122547748051,135.7553417840492 35.00127935758212,135.75518222675467 35.001278128495656,135.75500850775558 35.001276788778995))"
232,京都府,京都市,下京区,本燈籠町,"POLYGON((135.7620521637421 34.99862460050252,135.7622214709754 34.99862507036238,135.7622260315179 34.99861143512892,135.76247410730974 34.99860494494501,135.7624861862952 34.998632979588876,135.76261856559736 34.99862584160732,135.7626148925113 34.998795396275966,135.76261458923648 34.99880937243293,135.7626052127405 34.99924115488559,135.76250366590068 34.999240507065586,135.76250271280853 34.999293218207924,135.76250236205573 34.99931262396391,135.76235807009346 34.9993106922581,135.76225184051634 34.99930906963756,135.76202161419442 34.99930555156575,135.7620218137921 34.999285800239235,135.76202664424318 34.999132415166024,135.7619128085268 34.99912712278745,135.76189048754065 34.99927617821415,135.76174103172883 34.99926961917367,135.76161365322957 34.99926394766581,135.76154895678 34.99926107474014,135.76155791298626 34.999116282601776,135.7614172841202 34.999117593259285,135.76141108013763 34.999046701231734,135.76140802101926 34.99889893596607,135.76137025859543 34.99889801580657,135.7613773283956 34.99874048007085,135.761491125274 34.99874271594176,135.76148970802416 34.99870900633514,135.76149002010345 34.998601461468226,135.76154757555165 34.99863115348709,135.76174748181776 34.99862379558626,135.7620521637421 34.99862460050252))"
233,京都府,京都市,下京区,本神明町,"POLYGON((135.76503484274386 34.997508770654676,135.76499278343118 34.997512435532805,135.76498611658013 34.9975476313799,135.76498526217452 34.997608191047284,135.76490899981098 34.9976072295185,135.76490753407668 34.99766510246884,135.7647241599666 34.99765341175989,135.764708187713 34.997627039439195,135.7645545753409 34.997630406552005,135.76456214455573 34.997392933892826,135.76403487575806 34.99738050917883,135.76404478255623 34.99662700693519,135.7643863819351 34.99662196023795,135.76438435166827 34.996531455525634,135.76440047884066 34.99650324466097,135.7647558827611 34.99648132148352,135.7651000158567 34.996472616729974,135.76510094853293 34.99694780202955,135.76511932686418 34.99707531457129,135.76511425585147 34.99746437510286,135.7650349756395 34.997462244023836,135.76503484274386 34.997508770654676))"
234,京都府,京都市,下京区,本覚寺前町,"POLYGON((135.7654446844967 34.99647123484825,135.7652055025225 34.99646338076107,135.76514817243688 34.99647453928269,135.76508630871353 34.99599064384966,135.76600768876492 34.99592367248254,135.76617492912877 34.99591159702769,135.76617179510706 34.99638959321883,135.76615544455467 34.996458864076885,135.76579886833755 34.996471773266116,135.76568082364616 34.99647358984219,135.76562497745593 34.99646993271339,135.76561966195692 34.996413128559304,135.7655101059744 34.99641652442642,135.76550232039924 34.99636006800735,135.7655000437025 34.996344424564384,135.76543609257683 34.99635027244824,135.7654446844967 34.99647123484825))"
235,京都府,京都市,下京区,朱雀内畑町,"POLYGON((135.74420881772932 34.987852932667025,135.7441595925605 34.98786557770965,135.7440899197535 34.98844323440258,135.7440466336302 34.9891765959036,135.74318001803528 34.98917273464403,135.74144468950874 34.98916499004202,135.7409824542662 34.98916034820143,135.74093590576462 34.98838693639701,135.74090704096687 34.98788295395267,135.7415386600139 34.987884009101926,135.74154229843356 34.98774646844196,135.74154421628666 34.987673648802016,135.74152060204335 34.987603591443296,135.74150902801486 34.98756933899233,135.74144400855457 34.98746073986909,135.74122332582743 34.98709227981673,135.74091264830372 34.986680807736874,135.7408902936969 34.98662533283445,135.74153714013767 34.98699434263461,135.74181660687168 34.98716656979944,135.7418271813544 34.98716490182781,135.74228395467156 34.98597236987074,135.74250023315983 34.98537692420111,135.74275248191162 34.98476387553977,135.74281575674917 34.98464906811929,135.74368663680627 34.98485091624932,135.74396680872422 34.98491235420372,135.74444642724487 34.9850033665033,135.7444292456595 34.986253308006255,135.7445506611522 34.98732472216103,135.74454350540233 34.987604734705,135.74423268254122 34.987607535687374,135.74420881772932 34.987852932667025))"
236,京都府,京都市,下京区,朱雀分木町,"POLYGON((135.7428330444224 34.99267037101263,135.74281383343708 34.99359767342175,135.74285891031764 34.99364692784769,135.74338238684317 34.993649931944276,135.7437001276772 34.99365172657209,135.74434869650514 34.99367097539656,135.74457774927265 34.993680611528795,135.74458023909656 34.99376104641595,135.74458477634641 34.99390592993391,135.7444004995532 34.99391195281209,135.74439834445585 34.99387525470855,135.74368447874693 34.99385445989384,135.7426544263215 34.99384806566871,135.74148954047055 34.99385511139666,135.74086883890573 34.99385942912997,135.74081087306095 34.993908958502004,135.74077099673084 34.994064592454684,135.73924465352684 34.99407648231172,135.73923481841214 34.99385728575914,135.73922694235543 34.99368140743255,135.7392158383866 34.99328099448748,135.73920527775368 34.99276944477872,135.73920793089985 34.992769450447874,135.73919094899168 34.99157352632518,135.7396070256574 34.991571809113815,135.7400933626657 34.99156988667735,135.74040652708032 34.9915685110395,135.7416548791459 34.991584892210106,135.74295823272504 34.99150002934042,135.7428357779913 34.99254846395591,135.7428330444224 34.99267037101263))"
237,京都府,京都市,下京区,朱雀北ノ口町,"POLYGON((135.74010383179146 34.98915143985614,135.7409824542662 34.98916034820143,135.74144468950874 34.98916499004202,135.74145260906542 34.98975900728933,135.74007955646874 34.98976137622434,135.7400846007471 34.99038905230766,135.73960841189464 34.99039050266563,135.7391643296132 34.99038744194475,135.73914502210334 34.98975276355196,135.7391349916706 34.98915458656649,135.73920623596925 34.98915438708568,135.7394582241292 34.98915358600955,135.74010383179146 34.98915143985614))"
238,京都府,京都市,下京区,朱雀堂ノ口町,"POLYGON((135.74295823272504 34.99150002934042,135.7416548791459 34.991584892210106,135.7416486300899 34.99037434079747,135.74163988749453 34.98976215037439,135.74145260906542 34.98975900728933,135.74144468950874 34.98916499004202,135.74318001803528 34.98917273464403,135.7430555071243 34.99031997881395,135.7429644582547 34.99142461251079,135.74295823272504 34.99150002934042))"
240,京都府,京都市,下京区,朱雀正会町,"POLYGON((135.7444312053788 34.99037801131742,135.7445048926902 34.99098526655406,135.74454433573698 34.991431026356736,135.7443966895325 34.99143071738875,135.74394076865357 34.9914281421964,135.7439217723427 34.99142795271158,135.74378024644338 34.99142653797427,135.74341868048992 34.99142317253559,135.7429644582547 34.99142461251079,135.7430555071243 34.99031997881395,135.74318001803528 34.98917273464403,135.7440466336302 34.9891765959036,135.74451151765368 34.989182710985354,135.74452038168798 34.98956086410318,135.74452029540754 34.98959371175603,135.7445182494555 34.99037509406599,135.7444312053788 34.99037801131742))"
241,京都府,京都市,下京区,朱雀裏畑町,"POLYGON((135.74093590576462 34.98838693639701,135.7409824542662 34.98916034820143,135.74010383179146 34.98915143985614,135.7394582241292 34.98915358600955,135.73920623596925 34.98915438708568,135.73920623797022 34.98915375243825,135.73920522670045 34.98859897992992,135.73903534332106 34.98859622285765,135.73904154630398 34.98786398322954,135.73945036783905 34.987864221721765,135.74019591396254 34.987870950064554,135.74090704096687 34.98788295395267,135.74093590576462 34.98838693639701))"
242,京都府,京都市,下京区,杉屋町,"POLYGON((135.763091405145 34.99863260354881,135.7631520656017 34.99863272101374,135.76315266872237 34.99869906662636,135.76346160847527 34.99869515692039,135.7634640969245 34.99862945195104,135.7636663488122 34.99863188473971,135.76399216175648 34.99863575461957,135.7639790786741 34.9989528120893,135.7639781803898 34.99897456065518,135.7639663154694 34.999261818036764,135.7637119969656 34.999261327172206,135.76366505382975 34.99926123650818,135.763342410176 34.999262936923614,135.76298906121164 34.99925760486254,135.76264545756618 34.99925693877318,135.7626052127405 34.99924115488559,135.76261458923648 34.99880937243293,135.7626148925113 34.998795396275966,135.7627244754231 34.998796393171354,135.76273684953208 34.99862388767388,135.76280993658335 34.99862082370392,135.76285886725978 34.998618772116856,135.76285902550637 34.99856390757422,135.76296961872953 34.99856546064117,135.76298919582385 34.998542819723085,135.76308842618923 34.998537660689315,135.763091405145 34.99863260354881))"
243,京都府,京都市,下京区,杉蛭子町,"POLYGON((135.75021803660556 34.99971659204145,135.75020950848278 34.99986010968997,135.7501170810623 34.999857737318266,135.75010652099786 35.00004477586433,135.7500052556598 35.00004280813697,135.74998658149934 35.000147005251414,135.74957484373306 35.0001311613606,135.74948044997097 35.00012793887351,135.7494845668585 34.99999152502996,135.74953134506794 34.99998993060971,135.74952944064114 34.9999198499208,135.74956771904323 34.999919928368065,135.74958193054513 34.99905543757038,135.74965867757768 34.99905871398314,135.7496587186329 34.99906214515641,135.74976703775036 34.99905947951229,135.74976386283737 34.99895608327802,135.74991062292904 34.99894920059049,135.74990411307894 34.99905135818039,135.75017863130884 34.99905547606333,135.75017887659052 34.99907139606095,135.75017954624352 34.999114976588544,135.75021888579496 34.99911579262022,135.7502229313798 34.99912450391934,135.75022187401657 34.99941230936386,135.75017207306888 34.99941155308262,135.75016478042048 34.99964863128184,135.75022199878245 34.99964990666157,135.75021803660556 34.99971659204145))"
245,京都府,京都市,下京区,来迎堂町,"POLYGON((135.7517923802248 34.99922418847593,135.75165926220987 34.99922708770617,135.7516632981796 34.99916352610564,135.7513395610411 34.99915881201975,135.7512911781896 34.99915757137396,135.75129155672715 34.99913562705796,135.75129012546316 34.999092662511906,135.75104593706163 34.99908829160477,135.75097079759996 34.99913588889068,135.75083458017846 34.999138167884254,135.75083448672692 34.99909304337396,135.75083434332208 34.999024613318895,135.7507215160976 34.999024074019474,135.7507224165376 34.99891955925643,135.7505848280311 34.998917086097855,135.75058335741377 34.99897182366264,135.75036640251594 34.99897111925466,135.75034770912538 34.99897062761681,135.75034637473127 34.99901254800416,135.750345072528 34.99908105804519,135.75028920341956 34.99908004330697,135.75028694951254 34.999100772179695,135.75022779771075 34.99909884830931,135.75022774573526 34.99911597750514,135.75021888579496 34.99911579262022,135.75017954624352 34.999114976588544,135.75017887659052 34.99907139606095,135.75017863130884 34.99905547606333,135.74990411307894 34.99905135818039,135.74991062292904 34.99894920059049,135.74976386283737 34.99895608327802,135.74976703775036 34.99905947951229,135.7496587186329 34.99906214515641,135.74965867757768 34.99905871398314,135.74958193054513 34.99905543757038,135.7495834737475 34.99896155906449,135.74948655504602 34.99896120627162,135.7494865961927 34.99894768393387,135.74942963278073 34.99894666475355,135.74942982100677 34.99888481989076,135.74941300424254 34.998863454238176,135.74941332793315 34.99875710645833,135.74942062412373 34.99875707003397,135.74944354029427 34.99875695655471,135.7495055497495 34.998756449924954,135.75213917156697 34.99880013320918,135.75209681194343 34.99903999995375,135.75208445089353 34.999108854485854,135.75181943170293 34.99908035674127,135.7517923802248 34.99922418847593))"
246,京都府,京都市,下京区,東之町,"POLYGON((135.76585764749447 34.98417170159131,135.7658638239639 34.984316514786336,135.76601449272607 34.98565607581696,135.7657564610241 34.98564628255134,135.76539895217186 34.985650727714756,135.76512396033246 34.985654146803334,135.76508717340258 34.9850588117604,135.7650608900568 34.9845535762605,135.76504805239333 34.98433705283102,135.76516551682116 34.98431516575515,135.76520920142877 34.984307080985786,135.76585764749447 34.98417170159131))"
247,京都府,京都市,下京区,東側町,"POLYGON((135.75558481127842 34.99416099202882,135.75517538114028 34.99416291935406,135.75517096429112 34.99298695145729,135.75561630149096 34.99298847667695,135.75562127501786 34.9932228755565,135.7556003128517 34.993249737876425,135.75560802523745 34.994160897820144,135.75558481127842 34.99416099202882))"
248,京都府,京都市,下京区,東前町,"POLYGON((135.76398409752187 35.001557416565,135.76398040064166 35.001928219095525,135.76353963466465 35.00193715903628,135.76303201709408 35.001947798068585,135.7630030633329 35.00194922048567,135.7628270781228 35.00195293288734,135.76282488461447 35.00181669422239,135.76310716894517 35.00181626431474,135.7630883099887 35.001340033515156,135.76307112454546 35.001339975018894,135.7630677683149 35.001145177685494,135.76309642629437 35.001145168235325,135.76320923937112 35.0011459823653,135.76352449879374 35.00114825675301,135.76352463165964 35.001159958375744,135.7636490264044 35.00116011383854,135.76364642118236 35.00106904460192,135.76371592077894 35.001067769722056,135.76371430686635 35.001026284457446,135.76385775303004 35.00102782511672,135.7638543324547 35.0011786245766,135.76387217357754 35.00117886001917,135.7639917143782 35.00118043192769,135.76399167430193 35.001191341703226,135.76398409752187 35.001557416565))"
249,京都府,京都市,下京区,東塩小路向畑町,"POLYGON((135.76262104894505 34.98664803699667,135.76262230921273 34.986668674634814,135.7626320363997 34.98679701575904,135.76266704161787 34.987261846111146,135.7626965816146 34.98794478463502,135.76264531821764 34.987946374961936,135.76261435982843 34.98794737112713,135.7626082643179 34.98788742347655,135.76235376709135 34.98790249193148,135.76235123875892 34.987902588862774,135.7623377912306 34.987738572864515,135.76232601994235 34.98757747736225,135.76232504841448 34.9875638286588,135.76232279171975 34.98753211512478,135.7624033690769 34.98753593437067,135.76240090002952 34.987257875673855,135.76239795437996 34.987166664041844,135.76234792301227 34.9871639600894,135.76234668271766 34.9870311280296,135.76243225883238 34.987021999003055,135.76243930742314 34.98681882429613,135.762428603844 34.98670287675594,135.76245129109927 34.9866696081917,135.76244947277422 34.98664955092098,135.76242744893594 34.98640672077937,135.7623230320961 34.98634644042371,135.76218406051942 34.9861555176206,135.76209227158992 34.98598989985387,135.7620279922638 34.985803348203184,135.76155934847378 34.98582975654482,135.76155862979525 34.98607731310151,135.76109148710066 34.98609421475787,135.76107467133346 34.985793238017806,135.76106770890792 34.98558341528646,135.76229021020168 34.98555721962301,135.76229363190876 34.985742383662014,135.7623288921645 34.98583668643303,135.76228914830244 34.985924293173014,135.76232057351393 34.98597633102264,135.76231639271532 34.986060767353095,135.76235971632084 34.98609656013373,135.76239462734532 34.98630453481038,135.76259988017466 34.98630162550211,135.76260633570877 34.986407140497214,135.76262104894505 34.98664803699667))"
250,京都府,京都市,下京区,東塩小路町,"POLYGON((135.75581928142077 34.985715428449225,135.7558260781567 34.985558877639576,135.76106770890792 34.98558341528646,135.76107467133346 34.985793238017806,135.76109148710066 34.98609421475787,135.76155862979525 34.98607731310151,135.76155934847378 34.98582975654482,135.7620279922638 34.985803348203184,135.76209227158992 34.98598989985387,135.76218406051942 34.9861555176206,135.7623230320961 34.98634644042371,135.76242744893594 34.98640672077937,135.76244947277422 34.98664955092098,135.76245129109927 34.9866696081917,135.762428603844 34.98670287675594,135.76243930742314 34.98681882429613,135.76243225883238 34.987021999003055,135.76234668271766 34.9870311280296,135.76234792301227 34.9871639600894,135.76239795437996 34.987166664041844,135.76240090002952 34.987257875673855,135.7624033690769 34.98753593437067,135.76232279171975 34.98753211512478,135.76232504841448 34.9875638286588,135.76232601994235 34.98757747736225,135.7623377912306 34.987738572864515,135.76235123875892 34.987902588862774,135.7622291810403 34.98790724915581,135.76188250138262 34.98790657130023,135.7616804587156 34.98792244505377,135.7614939086126 34.98793715075692,135.7615016459221 34.987991185247886,135.7612008970057 34.98799841324058,135.761086649004 34.98800114681007,135.76110015823176 34.987865034144086,135.76072985920882 34.98785782666336,135.76072138799847 34.98806311193186,135.76059532301568 34.98806068058891,135.76060537355792 34.98821641918279,135.7607235573866 34.988214468159526,135.76073940796385 34.98842064592934,135.7607191748829 34.98842395070384,135.7607206285033 34.988558932567685,135.76070392417503 34.98888090193337,135.76034694249583 34.988868298276344,135.75973786273744 34.98886195576138,135.75912401446826 34.988856449833726,135.75828040369908 34.988853586165654,135.7571662973354 34.988854052901715,135.75717194365066 34.98881821522781,135.75706402322487 34.98882109997513,135.75675250999868 34.98881104313824,135.75645397250608 34.98880255744061,135.7562995668634 34.988798166588765,135.75522196519188 34.988782347771135,135.7552213216189 34.98853439163588,135.75522123844294 34.9885019673391,135.75521950508272 34.9879840963852,135.75521964887744 34.98787795895478,135.7551913897454 34.98760428451834,135.7551634411946 34.987333779443766,135.7551885879795 34.987308968377974,135.75520421489347 34.98714757497425,135.7552011499205 34.9870703078444,135.75520710093292 34.986515476492954,135.75519668186058 34.98632135300878,135.75518082294263 34.98614355730042,135.75516854190857 34.98596414967479,135.7551585675138 34.98587947392203,135.75516839350803 34.98569764502338,135.75581928142077 34.985715428449225))"
251,京都府,京都市,下京区,東塩小路釜殿町,"POLYGON((135.76106770890792 34.98558341528646,135.7558260781567 34.985558877639576,135.75581928142077 34.985715428449225,135.75516839350803 34.98569764502338,135.75512228573976 34.98502298121451,135.75528001091973 34.98494695158239,135.7553097355881 34.98499398713389,135.75677081604525 34.98477765945434,135.75676746501708 34.984405997918145,135.75755404356278 34.984409040283154,135.75804224607504 34.984406205880966,135.7580661398065 34.984334767339874,135.7582003382952 34.98433503308328,135.7582408105405 34.98431468801887,135.758266605727 34.984301639444915,135.75826756366783 34.98429621884636,135.75968358795296 34.98428675838043,135.75968351426965 34.98430443565997,135.75967895122668 34.98537276903229,135.761040627743 34.9853917243725,135.76106770890792 34.98558341528646))"
252,京都府,京都市,下京区,東塩小路高倉町,"POLYGON((135.76259988017466 34.98630162550211,135.76239462734532 34.98630453481038,135.76235971632084 34.98609656013373,135.76231639271532 34.986060767353095,135.76232057351393 34.98597633102264,135.76228914830244 34.985924293173014,135.7623288921645 34.98583668643303,135.76229363190876 34.985742383662014,135.76229021020168 34.98555721962301,135.76106770890792 34.98558341528646,135.761040627743 34.9853917243725,135.75967895122668 34.98537276903229,135.75968351426965 34.98430443565997,135.75968358795296 34.98428675838043,135.75975951704098 34.984291134001666,135.75999898548113 34.98430505985925,135.76084382053148 34.984354055856656,135.76114721523365 34.98438106430276,135.76272244203105 34.984426200161025,135.76270084612952 34.9848158409916,135.76273584291852 34.98500106751591,135.76274338989208 34.98512123387684,135.76274280206687 34.98557683812655,135.76274266628923 34.98567586122562,135.7625993852643 34.98608808385431,135.7625995371934 34.986153793831036,135.76259988017466 34.98630162550211))"
253,京都府,京都市,下京区,東境町,"POLYGON((135.75973786273744 34.98886195576138,135.75973034186677 34.98921697605054,135.75933245155298 34.98920921932136,135.75865403320992 34.98921048616453,135.75866564082244 34.98949772027047,135.75864610901104 34.98951183787153,135.7582438356399 34.98950991554907,135.75823801547463 34.989473914510214,135.75828045239945 34.98947716814961,135.75827834744334 34.98921115236566,135.75827031758288 34.9891551445613,135.75828040369908 34.988853586165654,135.75912401446826 34.988856449833726,135.75973786273744 34.98886195576138))"
254,京都府,京都市,下京区,東大工町,"POLYGON((135.7552213216189 34.98853439163588,135.75450704320113 34.98854084340108,135.75450662538336 34.988589474706714,135.75438706092572 34.98858952640442,135.75438719151506 34.98854576801209,135.75438742681197 34.98846692357386,135.75430636640039 34.98846766202789,135.7543064309849 34.98844602713519,135.754222088256 34.988445857432644,135.7542220667229 34.98845306846267,135.7542060167046 34.98845323449178,135.75416219975938 34.98845380529484,135.75416266349302 34.98835648873933,135.75420179455742 34.98835511699207,135.75420524228858 34.988146582458825,135.75491418943616 34.988149415360304,135.75491230486412 34.98797784592336,135.75521950508272 34.9879840963852,135.75522123844294 34.9885019673391,135.7552213216189 34.98853439163588))"
255,京都府,京都市,下京区,東松屋町,"POLYGON((135.75643324042642 34.99271254622835,135.7563633699343 34.992710504780845,135.75634442207794 34.99298190197484,135.75632971742837 34.99301279125418,135.7559705491799 34.99300059396826,135.75597561016133 34.992477455197104,135.7559827567065 34.992419505985865,135.7563525822744 34.992423201790885,135.7563390577211 34.99257600721601,135.75643365622045 34.99257218055397,135.75643324042642 34.99271254622835))"
257,京都府,京都市,下京区,東玉水町,"POLYGON((135.76411978073799 34.990367985280876,135.76412588223207 34.990791697897784,135.7641236462498 34.99134730772141,135.7641297250599 34.99162966914759,135.76412520059304 34.99193144799844,135.76413264109462 34.99222409533173,135.76411640372658 34.9922909716854,135.763726920869 34.99228852770132,135.76331240992445 34.99228504767872,135.76222784033084 34.99228216334658,135.76223685421607 34.991635994523776,135.76186860784446 34.991638093161406,135.76187295039676 34.991593731049726,135.76188345315694 34.99124745107047,135.76187366195194 34.991045441573476,135.76224617506014 34.99104722519575,135.76223801307304 34.99069597862808,135.76206819681977 34.9906994506446,135.76206677231573 34.99039357395305,135.76186942785998 34.99039508973431,135.76186641589686 34.990061602521926,135.76190363209193 34.9900575193701,135.76190404942227 34.98951465258423,135.76220049031465 34.989512062045165,135.76219555497065 34.989716719296375,135.76219608212807 34.990200005355724,135.76271065361686 34.99019917757596,135.76270719113654 34.99036876411442,135.7636618614718 34.99036829526036,135.76411978073799 34.990367985280876))"
